epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
123,0.03455570,0.266838,0.917547,0.917549,1.384949,0.676896,0.673873,val
124,0.03379170,0.254423,0.921399,0.921398,1.485791,0.659949,0.660039,val
125,0.03303191,0.235894,0.928129,0.928165,1.355984,0.685099,0.684677,val
126,0.03227653,0.231839,0.929858,0.929970,1.315609,0.685466,0.685085,val
127,0.03152575,0.230680,0.928578,0.928646,1.505318,0.664683,0.662428,val
128,0.03077976,0.212905,0.936822,0.936794,1.397524,0.679825,0.685371,val
129,0.03003877,0.202860,0.938743,0.938840,1.294074,0.689786,0.688120,val
130,0.02930295,0.206893,0.936997,0.937018,1.384631,0.685512,0.687899,val
131,0.02857252,0.179142,0.947589,0.947642,1.376650,0.681101,0.678537,val
132,0.02784764,0.186358,0.945026,0.945038,1.263313,0.692544,0.695566,val
133,0.02712851,0.167258,0.950563,0.950617,1.310167,0.697358,0.697865,val
134,0.02641532,0.169854,0.949483,0.949470,1.319193,0.689373,0.693349,val
135,0.02570826,0.149801,0.956035,0.956073,1.239910,0.702022,0.704190,val
136,0.02500750,0.144141,0.957729,0.957717,1.343742,0.688270,0.689099,val
137,0.02431323,0.147794,0.956422,0.956490,1.312020,0.693716,0.695262,val
138,0.02362563,0.138481,0.958703,0.958746,1.290137,0.705538,0.705499,val
139,0.02294487,0.128785,0.964087,0.964109,1.199522,0.718187,0.715653,val
140,0.02227114,0.120707,0.966124,0.966133,1.267115,0.706882,0.706119,val
141,0.02160460,0.112527,0.967712,0.967680,1.235372,0.710960,0.711553,val
142,0.02094544,0.101540,0.971579,0.971581,1.250618,0.715085,0.714958,val
143,0.02029382,0.108522,0.970496,0.970506,1.240979,0.710478,0.710724,val
144,0.01964991,0.090903,0.975098,0.975070,1.181309,0.719658,0.719526,val
145,0.01901388,0.081755,0.978686,0.978710,1.199972,0.723070,0.722959,val
146,0.01838589,0.072094,0.980984,0.980976,1.243189,0.717486,0.715541,val
147,0.01776611,0.062871,0.984175,0.984159,1.153190,0.735627,0.735720,val
148,0.01715470,0.055047,0.986755,0.986754,1.147230,0.738902,0.737365,val
149,0.01655182,0.057643,0.985756,0.985754,1.189711,0.726034,0.724633,val
150,0.01595761,0.053470,0.986999,0.987002,1.100071,0.738902,0.738031,val
151,0.01537225,0.038558,0.992548,0.992556,1.095288,0.748610,0.747277,val
152,0.01479587,0.036877,0.992175,0.992201,1.093641,0.741705,0.741179,val
153,0.01422863,0.032931,0.993630,0.993623,1.062160,0.756422,0.755815,val
154,0.01367068,0.023898,0.995716,0.995711,1.025501,0.760455,0.759427,val
155,0.01312215,0.018492,0.997164,0.997177,1.024470,0.763385,0.762531,val
156,0.01258321,0.015789,0.997963,0.997978,1.004264,0.760041,0.759691,val
157,0.01205397,0.014756,0.998118,0.998133,0.957496,0.770416,0.769465,val
158,0.01153458,0.013464,0.998380,0.998378,0.977474,0.769704,0.769753,val
159,0.01102518,0.011468,0.998890,0.998889,0.940627,0.779067,0.776808,val
160,0.01052590,0.009877,0.999134,0.999133,0.932118,0.776792,0.775853,val
161,0.01003686,0.008726,0.999290,0.999289,0.906777,0.781330,0.780589,val
162,0.00955820,0.009075,0.999090,0.999089,0.902110,0.786317,0.784879,val
163,0.00909003,0.007857,0.999490,0.999489,0.892885,0.787925,0.787013,val
164,0.00863248,0.007815,0.999578,0.999578,0.888700,0.785880,0.784834,val
165,0.00818568,0.007775,0.999467,0.999467,0.889522,0.788201,0.786558,val
166,0.00774972,0.007581,0.999534,0.999533,0.882832,0.786776,0.786019,val
167,0.00732474,0.007560,0.999512,0.999511,0.882362,0.784903,0.783773,val
168,0.00691083,0.007926,0.999467,0.999466,0.876532,0.790395,0.788946,val
169,0.00650810,0.007453,0.999512,0.999511,0.879272,0.788074,0.787078,val
170,0.00611667,0.007589,0.999512,0.999511,0.873641,0.789465,0.788732,val
171,0.00573663,0.007388,0.999556,0.999556,0.884305,0.785972,0.785122,val
172,0.00536807,0.007415,0.999578,0.999578,0.865677,0.792417,0.791457,val
173,0.00501111,0.007281,0.999689,0.999689,0.872977,0.790269,0.789404,val
174,0.00466582,0.007220,0.999623,0.999622,0.868875,0.794129,0.793053,val
175,0.00433229,0.007114,0.999600,0.999600,0.872335,0.792590,0.792112,val
176,0.00401063,0.007049,0.999667,0.999667,0.863483,0.790855,0.790424,val
177,0.00370090,0.007169,0.999711,0.999711,0.873090,0.790051,0.789018,val
178,0.00340319,0.007174,0.999711,0.999711,0.867696,0.793543,0.792974,val
179,0.00311757,0.007062,0.999645,0.999644,0.866268,0.795496,0.794723,val
180,0.00284413,0.006976,0.999734,0.999733,0.863428,0.795255,0.794103,val
