dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,80.0,1.0,0.990619,0.001691,0.036684
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,81.0,0.999871,0.989642,0.00197,0.03262
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,82.0,1.0,0.991255,0.0016,0.029902
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,83.0,1.0,0.988029,0.001662,0.031668
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,84.0,1.0,0.988029,0.001653,0.030978
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,85.0,1.0,0.990619,0.001627,0.034035
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,86.0,1.0,0.991255,0.001624,0.032339
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,87.0,1.0,0.990619,0.001569,0.031668
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,88.0,1.0,0.990619,0.001574,0.033058
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,89.0,1.0,0.989642,0.001585,0.030613
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,90.0,1.0,0.989642,0.001674,0.03194
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,91.0,1.0,0.989642,0.001628,0.03186
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,92.0,1.0,0.989642,0.001547,0.030612
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,93.0,1.0,0.989642,0.001561,0.031756
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,94.0,1.0,0.990619,0.001577,0.032782
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,95.0,1.0,0.989642,0.001552,0.031322
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,96.0,1.0,0.989642,0.001544,0.032058
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,97.0,1.0,0.990619,0.001564,0.032768
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,98.0,1.0,0.990619,0.001605,0.031577
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,99.0,1.0,0.989642,0.00154,0.033479
malimg,MalImg,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,100.0,1.0,0.990619,0.001562,0.032075
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,1.0,0.467966,0.616973,2.077733,1.569976
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,2.0,0.954195,0.974061,0.157082,0.081468
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,3.0,0.977419,0.971132,0.076081,0.087047
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,4.0,0.983687,0.976014,0.05303,0.129493
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,5.0,0.979827,0.980853,0.070393,0.075706
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,6.0,0.985158,0.973085,0.050953,0.09059
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,7.0,0.986729,0.9789,0.043931,0.070486
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,8.0,0.988683,0.981489,0.038113,0.073911
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,9.0,0.988763,0.981489,0.037339,0.068943
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,10.0,0.985774,0.973721,0.047448,0.139506
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,11.0,0.98483,0.973425,0.05085,0.100792
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,12.0,0.986389,0.973381,0.045183,0.10482
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,13.0,0.988495,0.978604,0.03839,0.083737
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,14.0,0.988736,0.978264,0.037759,0.076308
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,15.0,0.98804,0.97631,0.04004,0.090283
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,16.0,0.984149,0.97924,0.055973,0.095442
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,17.0,0.987486,0.976014,0.040705,0.099736
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,18.0,0.985934,0.809047,0.048171,1.399511
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,19.0,0.9859,0.982466,0.045718,0.070808
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,20.0,0.990845,0.949899,0.028859,0.149406
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,21.0,0.992883,0.993548,0.026246,0.033173
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,22.0,0.999064,0.989006,0.004883,0.121637
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,23.0,0.997339,0.815392,0.011893,0.692916
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,24.0,0.985942,0.961662,0.046159,0.10413
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,25.0,0.99786,0.983191,0.009949,0.060209
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,26.0,0.998823,0.992868,0.005912,0.045048
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,27.0,0.997974,0.95814,0.009204,0.147091
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,28.0,0.998635,0.987393,0.00704,0.069628
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,29.0,0.991117,0.977671,0.031201,0.095016
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,30.0,0.99893,0.989006,0.005464,0.044293
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,31.0,0.99992,0.989982,0.001877,0.038976
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,32.0,0.992703,0.781937,0.030698,0.734878
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,33.0,0.997057,0.988666,0.011732,0.056337
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,34.0,0.999304,0.858657,0.004223,1.154491
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,35.0,0.999492,0.989982,0.003121,0.042796
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,36.0,1.0,0.989642,0.001682,0.041076
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,37.0,1.0,0.989006,0.00183,0.050342
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,38.0,1.0,0.989006,0.001953,0.048985
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,39.0,0.999266,0.169065,0.004229,6.862975
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,40.0,0.980904,0.969859,0.068398,0.218252
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,41.0,0.990341,0.988029,0.031614,0.054945
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,42.0,0.986924,0.977627,0.04475,0.083082
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,43.0,0.988663,0.977627,0.039369,0.081046
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,44.0,0.988576,0.978264,0.038883,0.086172
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,45.0,0.988763,0.977287,0.037582,0.084612
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,46.0,0.988583,0.976014,0.038385,0.086807
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,47.0,0.987077,0.700624,0.044877,1.214308
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,48.0,0.987486,0.976014,0.04231,0.099816
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,49.0,0.988683,0.97924,0.037002,0.094156
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,50.0,0.991412,0.974357,0.030335,0.126607
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,51.0,0.987887,0.980853,0.041797,0.099306
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,52.0,0.987211,0.9789,0.043889,0.080145
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,53.0,0.989145,0.982466,0.035006,0.0748
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,54.0,0.98736,0.977627,0.044946,0.082583
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,55.0,0.991285,0.976651,0.029878,0.090424
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,56.0,0.99481,0.988029,0.019546,0.048831
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,57.0,1.0,0.987053,0.001407,0.048882
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,58.0,1.0,0.988029,0.001566,0.047692
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,59.0,1.0,0.988029,0.00168,0.044053
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,60.0,1.0,0.987053,0.001775,0.045177
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,61.0,1.0,0.987053,0.001723,0.043135
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,62.0,1.0,0.987053,0.001761,0.044803
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,63.0,1.0,0.988029,0.001853,0.048291
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,64.0,1.0,0.988029,0.001786,0.051408
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,65.0,1.0,0.988029,0.001802,0.062571
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,66.0,0.99786,0.989642,0.01294,0.039479
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,67.0,0.999411,0.988666,0.004339,0.051791
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,68.0,1.0,0.988029,0.00134,0.047824
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,69.0,1.0,0.988029,0.001431,0.046841
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,70.0,1.0,0.986416,0.001505,0.04561
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,71.0,1.0,0.98544,0.001519,0.047899
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,72.0,1.0,0.98544,0.001551,0.046326
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,73.0,1.0,0.987053,0.00165,0.047423
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,74.0,1.0,0.987053,0.001662,0.045858
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,75.0,0.999973,0.988029,0.001764,0.044124
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,76.0,1.0,0.986416,0.001667,0.050259
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,77.0,1.0,0.98544,0.001672,0.046632
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,78.0,1.0,0.987053,0.001643,0.046854
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,79.0,1.0,0.984463,0.001626,0.048449
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,80.0,1.0,0.987053,0.001632,0.047796
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,81.0,1.0,0.98544,0.001708,0.046159
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,82.0,1.0,0.987053,0.001671,0.046148
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,83.0,1.0,0.98544,0.001687,0.049703
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,84.0,1.0,0.987053,0.001661,0.04538
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,85.0,1.0,0.987053,0.0016,0.0471
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,86.0,1.0,0.987053,0.001623,0.045914
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,87.0,1.0,0.988029,0.00166,0.045322
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,88.0,1.0,0.984803,0.001661,0.047388
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,89.0,1.0,0.987053,0.001621,0.047206
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,90.0,1.0,0.987053,0.001606,0.045452
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,91.0,1.0,0.987053,0.001633,0.047205
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,92.0,1.0,0.987053,0.001629,0.046086
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,93.0,1.0,0.988029,0.001641,0.046626
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,94.0,1.0,0.988029,0.001572,0.044285
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,95.0,1.0,0.988029,0.001596,0.045801
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,96.0,1.0,0.987053,0.001582,0.047145
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,97.0,1.0,0.987053,0.00158,0.045407
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,98.0,1.0,0.98544,0.001602,0.046244
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,99.0,1.0,0.988029,0.001618,0.045153
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M4_area0.1,cam_low_M4,cam_low M4,100.0,1.0,0.987053,0.001573,0.045635
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,1.0,0.550967,0.729681,1.807298,1.194213
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,2.0,0.969792,0.980853,0.100454,0.06692
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,3.0,0.982716,0.9789,0.057726,0.070965
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,4.0,0.98628,0.976651,0.045528,0.093391
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,5.0,0.981185,0.9789,0.066063,0.081474
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,6.0,0.987232,0.982466,0.042228,0.084437
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,7.0,0.987319,0.972448,0.042854,0.09192
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,8.0,0.986979,0.981489,0.043503,0.089977
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,9.0,0.986277,0.861586,0.045691,0.191781
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,10.0,0.987946,0.737393,0.042887,0.842278
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,11.0,0.986739,0.979877,0.046045,0.077716
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,12.0,0.988006,0.970199,0.039898,0.088643
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,13.0,0.986414,0.858953,0.046578,0.246132
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,14.0,0.991161,0.855431,0.032921,0.221658
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,15.0,0.999479,0.856067,0.0038,0.939349
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,16.0,0.998199,0.861246,0.008713,0.566931
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,17.0,1.0,0.991255,0.001759,0.07115
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,18.0,0.991109,0.954618,0.034293,0.122038
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,19.0,0.984479,0.980853,0.0529,0.070903
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,20.0,0.989152,0.981149,0.036654,0.071284
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,21.0,0.987411,0.980217,0.042446,0.074619
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,22.0,0.987128,0.976014,0.043947,0.090763
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,23.0,0.987708,0.858657,0.041443,0.300635
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,24.0,0.994281,0.852161,0.02107,0.531497
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,25.0,0.998869,0.988029,0.005814,0.047348
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,26.0,0.999985,0.988029,0.001859,0.034282
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,27.0,0.999896,0.284381,0.002353,3.290133
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,28.0,0.983388,0.973425,0.058948,0.104121
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,29.0,0.987664,0.976947,0.041135,0.115898
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,30.0,0.986798,0.977583,0.045077,0.088601
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,31.0,0.990432,0.849956,0.03285,0.505281
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,32.0,0.995191,0.975334,0.019949,0.08568
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,33.0,0.993065,0.989302,0.024559,0.04799
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,34.0,0.999807,0.986076,0.002395,0.062498
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,35.0,0.990727,0.977923,0.034202,0.100485
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,36.0,0.988006,0.975334,0.040687,0.0884
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,37.0,0.987971,0.854454,0.040118,0.554767
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,38.0,0.987768,0.977923,0.042085,0.095192
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,39.0,0.986947,0.968838,0.043674,0.114288
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,40.0,0.985399,0.955166,0.053751,0.168763
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,41.0,0.988289,0.977287,0.039004,0.099836
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,42.0,0.995283,0.984167,0.017684,0.067888
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,43.0,0.99933,0.986416,0.003671,0.058226
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,44.0,1.0,0.987053,0.00169,0.054129
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,45.0,1.0,0.988029,0.001971,0.059064
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,46.0,1.0,0.988029,0.002145,0.052672
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,47.0,0.998046,0.805626,0.010513,0.56872
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,48.0,0.998065,0.993845,0.009241,0.0432
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,49.0,0.999435,0.9851,0.00357,0.075223
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,50.0,0.999509,0.984167,0.003981,0.081941
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,51.0,1.0,0.986712,0.0018,0.045757
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,52.0,1.0,0.984463,0.001835,0.048332
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,53.0,1.0,0.989642,0.001855,0.047279
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,54.0,1.0,0.989006,0.001828,0.049289
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,55.0,0.970387,0.973085,0.100514,0.094079
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,56.0,0.986756,0.981489,0.044389,0.074828
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,57.0,0.987989,0.979536,0.040516,0.091983
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,58.0,0.988006,0.97631,0.040186,0.098661
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,59.0,0.988051,0.978264,0.040201,0.100939
malimg,MalImg,resnet18,42,resnet18_seed42_cam_low_M8_area0.1,cam_low_M8,cam_low M8,60.0,0.98875,0.978264,0.037136,0.091002
