dataset_folder,model_folder,run_name,condition,epoch,value
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,89,0.729108
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,90,0.723568
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,91,0.737546
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,92,0.732524
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,93,0.742011
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,94,0.730224
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,95,0.735804
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,96,0.736294
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,97,0.73462
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,98,0.73922
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,99,0.737478
rawmaltf,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,100,0.736988
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,1,0.071143
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,2,0.352951
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,3,0.350964
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,4,0.376633
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,5,0.470084
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,6,0.491534
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,7,0.525493
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,8,0.485668
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,9,0.475977
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,10,0.538219
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,11,0.598582
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,12,0.575185
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,13,0.586972
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,14,0.587326
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,15,0.559778
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,16,0.61354
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,17,0.617909
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,18,0.55545
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,19,0.625436
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,20,0.590211
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,21,0.58655
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,22,0.553422
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,23,0.636977
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,24,0.60472
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,25,0.629832
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,26,0.656849
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,27,0.577771
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,28,0.584182
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,29,0.640258
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,30,0.665886
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,31,0.654589
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,32,0.628049
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,33,0.646423
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,34,0.633779
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,35,0.629628
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,36,0.640992
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,37,0.657761
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,38,0.630567
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,39,0.639318
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,40,0.660034
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,41,0.603645
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,42,0.689283
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,43,0.675863
rawmaltf,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,44,0.700199
