dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,92,1.76274
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,93,1.766324
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,94,1.768447
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,95,1.756244
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,96,1.754951
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,97,1.762068
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,98,1.764137
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,99,1.760851
cifar100,densenet121,densenet121_seed42_cam_high_M4_area0.1,cam_high M4,100,1.763477
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,1,4.229486
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,2,2.369987
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,3,2.006023
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,4,1.937601
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,5,1.925662
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,6,1.997282
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,7,2.135644
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,8,2.214246
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,9,2.157393
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,10,2.206345
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,11,2.219929
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,12,2.202971
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,13,2.315921
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,14,2.226035
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,15,2.381635
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,16,2.257882
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,17,2.319812
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,18,2.323935
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,19,2.372858
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,20,2.280284
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,21,2.249371
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,22,2.338457
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,23,2.358501
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,24,2.277233
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,25,2.400639
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,26,2.328173
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,27,2.275417
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,28,2.316421
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,29,2.399032
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,30,2.377695
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,31,2.380701
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,32,2.350265
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,33,2.4055
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,34,2.331915
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,35,2.340769
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,36,2.361495
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,37,2.459217
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,38,2.328652
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,39,2.451593
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,40,2.437723
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,41,2.292343
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,42,2.391243
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,43,2.439204
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,44,2.368115
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,45,2.402503
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,46,2.422492
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,47,2.344273
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,48,2.378849
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,49,2.386267
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,50,2.361477
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,51,2.377819
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,52,2.394498
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,53,2.299783
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,54,2.40587
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,55,2.32066
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,56,2.456818
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,57,2.365656
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,58,2.356439
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,59,2.385837
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,60,2.39681
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,61,2.365629
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,62,2.335673
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,63,2.360213
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,64,2.269386
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,65,2.297291
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,66,2.281421
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,67,2.335901
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,68,2.278635
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,69,2.2725
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,70,2.246111
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,71,2.214762
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,72,2.162308
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,73,2.245065
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,74,2.237439
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,75,2.109771
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,76,2.081798
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,77,2.058329
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,78,2.044151
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,79,2.000738
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,80,1.969447
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,81,1.924074
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,82,1.902453
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,83,1.852861
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,84,1.866679
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,85,1.844175
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,86,1.834013
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,87,1.824144
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,88,1.795478
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,89,1.796873
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,90,1.772465
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,91,1.769541
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,92,1.760568
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,93,1.768264
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,94,1.770553
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,95,1.768086
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,96,1.757187
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,97,1.770628
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,98,1.75408
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,99,1.750059
cifar100,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,100,1.755057
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,1,4.365165
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,2,2.66602
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,3,2.213217
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,4,2.057427
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,5,1.964278
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,6,1.916706
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,7,1.941919
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,8,1.907718
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,9,1.962736
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,10,2.056807
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,11,2.051216
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,12,2.122035
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,13,2.149752
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,14,2.162373
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,15,2.129503
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,16,2.038066
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,17,2.214334
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,18,2.156456
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,19,2.223029
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,20,2.170231
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,21,2.233651
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,22,2.215234
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,23,2.216188
cifar100,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,24,2.167252
