dataset_folder,model_folder,run_name,condition,epoch,value
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,19,0.045986
malimg,densenet121,densenet121_seed42_cam_high_M8_area0.1,cam_high M8,20,0.04618
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,1,1.230358
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,2,0.070289
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,3,0.079862
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,4,0.062258
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,5,0.081096
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,6,0.133827
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,7,0.084444
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,8,0.069854
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,9,0.065872
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,10,0.093596
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,11,0.06437
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,12,0.064904
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,13,0.0707
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,14,0.066409
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,15,0.06229
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,16,0.047788
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,17,0.028459
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,18,0.027298
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,19,0.028332
malimg,densenet121,densenet121_seed42_cam_low_M4_area0.1,cam_low M4,20,0.027618
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,1,0.935946
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,2,0.06614
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,3,0.059412
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,4,0.075089
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,5,0.084798
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,6,0.097367
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,7,0.087656
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,8,0.077744
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,9,0.074148
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,10,0.086495
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,11,0.073349
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,12,0.074467
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,13,0.039052
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,14,0.043226
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,15,0.054793
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,16,0.0536
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,17,0.047372
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,18,0.046565
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,19,0.045986
malimg,densenet121,densenet121_seed42_cam_low_M8_area0.1,cam_low M8,20,0.04618
malimg,densenet121,densenet121_seed42_none,none,1,2.069262
malimg,densenet121,densenet121_seed42_none,none,2,0.131405
malimg,densenet121,densenet121_seed42_none,none,3,0.193082
malimg,densenet121,densenet121_seed42_none,none,4,0.148868
malimg,densenet121,densenet121_seed42_none,none,5,0.1021
malimg,densenet121,densenet121_seed42_none,none,6,0.149528
malimg,densenet121,densenet121_seed42_none,none,7,0.083938
malimg,densenet121,densenet121_seed42_none,none,8,0.240119
malimg,densenet121,densenet121_seed42_none,none,9,0.082556
malimg,densenet121,densenet121_seed42_none,none,10,0.081783
malimg,densenet121,densenet121_seed42_none,none,11,0.091178
malimg,densenet121,densenet121_seed42_none,none,12,0.065646
malimg,densenet121,densenet121_seed42_none,none,13,0.065775
malimg,densenet121,densenet121_seed42_none,none,14,0.075192
malimg,densenet121,densenet121_seed42_none,none,15,0.075526
malimg,densenet121,densenet121_seed42_none,none,16,0.061569
malimg,densenet121,densenet121_seed42_none,none,17,0.074147
malimg,densenet121,densenet121_seed42_none,none,18,0.069259
malimg,densenet121,densenet121_seed42_none,none,19,0.062864
malimg,densenet121,densenet121_seed42_none,none,20,0.063457
malimg,densenet121,densenet121_seed42_none,none,21,0.103486
malimg,densenet121,densenet121_seed42_none,none,22,0.061972
malimg,densenet121,densenet121_seed42_none,none,23,0.089196
malimg,densenet121,densenet121_seed42_none,none,24,0.073626
malimg,densenet121,densenet121_seed42_none,none,25,0.071732
malimg,densenet121,densenet121_seed42_none,none,26,0.058306
malimg,densenet121,densenet121_seed42_none,none,27,0.074083
malimg,densenet121,densenet121_seed42_none,none,28,0.073962
malimg,densenet121,densenet121_seed42_none,none,29,0.058934
malimg,densenet121,densenet121_seed42_none,none,30,0.054619
malimg,densenet121,densenet121_seed42_none,none,31,0.061093
malimg,densenet121,densenet121_seed42_none,none,32,0.065815
malimg,densenet121,densenet121_seed42_none,none,33,0.064962
malimg,densenet121,densenet121_seed42_none,none,34,0.061649
malimg,densenet121,densenet121_seed42_none,none,35,0.064705
malimg,densenet121,densenet121_seed42_none,none,36,0.081966
malimg,densenet121,densenet121_seed42_none,none,37,0.085125
malimg,densenet121,densenet121_seed42_none,none,38,0.063736
malimg,densenet121,densenet121_seed42_none,none,39,0.06413
malimg,densenet121,densenet121_seed42_none,none,40,0.055416
malimg,densenet121,densenet121_seed42_none,none,41,0.061518
malimg,densenet121,densenet121_seed42_none,none,42,0.058409
malimg,densenet121,densenet121_seed42_none,none,43,0.064901
malimg,densenet121,densenet121_seed42_none,none,44,0.093139
malimg,densenet121,densenet121_seed42_none,none,45,0.09912
malimg,densenet121,densenet121_seed42_none,none,46,0.064788
malimg,densenet121,densenet121_seed42_none,none,47,0.068393
malimg,densenet121,densenet121_seed42_none,none,48,0.073217
malimg,densenet121,densenet121_seed42_none,none,49,0.064672
malimg,densenet121,densenet121_seed42_none,none,50,0.0593
malimg,densenet121,densenet121_seed42_none,none,51,0.062566
malimg,densenet121,densenet121_seed42_none,none,52,0.065637
malimg,densenet121,densenet121_seed42_none,none,53,0.064062
malimg,densenet121,densenet121_seed42_none,none,54,0.064083
malimg,densenet121,densenet121_seed42_none,none,55,0.066558
malimg,densenet121,densenet121_seed42_none,none,56,0.068458
malimg,densenet121,densenet121_seed42_none,none,57,0.067074
malimg,densenet121,densenet121_seed42_none,none,58,0.064917
malimg,densenet121,densenet121_seed42_none,none,59,0.066722
malimg,densenet121,densenet121_seed42_none,none,60,0.070048
malimg,densenet121,densenet121_seed42_none,none,61,0.069831
malimg,densenet121,densenet121_seed42_none,none,62,0.070762
malimg,densenet121,densenet121_seed42_none,none,63,0.067666
malimg,densenet121,densenet121_seed42_none,none,64,0.064701
malimg,densenet121,densenet121_seed42_none,none,65,0.071115
malimg,densenet121,densenet121_seed42_none,none,66,0.069676
malimg,densenet121,densenet121_seed42_none,none,67,0.071033
malimg,densenet121,densenet121_seed42_none,none,68,0.069085
malimg,densenet121,densenet121_seed42_none,none,69,0.067398
malimg,densenet121,densenet121_seed42_none,none,70,0.068117
malimg,densenet121,densenet121_seed42_none,none,71,0.070617
malimg,densenet121,densenet121_seed42_none,none,72,0.067609
malimg,densenet121,densenet121_seed42_none,none,73,0.069537
malimg,densenet121,densenet121_seed42_none,none,74,0.069976
malimg,densenet121,densenet121_seed42_none,none,75,0.065533
malimg,densenet121,densenet121_seed42_none,none,76,0.068138
malimg,densenet121,densenet121_seed42_none,none,77,0.068144
malimg,densenet121,densenet121_seed42_none,none,78,0.069452
malimg,densenet121,densenet121_seed42_none,none,79,0.068023
malimg,densenet121,densenet121_seed42_none,none,80,0.068631
malimg,densenet121,densenet121_seed42_none,none,81,0.070088
malimg,densenet121,densenet121_seed42_none,none,82,0.06912
malimg,densenet121,densenet121_seed42_none,none,83,0.069109
malimg,densenet121,densenet121_seed42_none,none,84,0.070967
malimg,densenet121,densenet121_seed42_none,none,85,0.065368
malimg,densenet121,densenet121_seed42_none,none,86,0.067081
malimg,densenet121,densenet121_seed42_none,none,87,0.069759
malimg,densenet121,densenet121_seed42_none,none,88,0.069638
malimg,densenet121,densenet121_seed42_none,none,89,0.072872
malimg,densenet121,densenet121_seed42_none,none,90,0.070679
malimg,densenet121,densenet121_seed42_none,none,91,0.070878
malimg,densenet121,densenet121_seed42_none,none,92,0.072244
malimg,densenet121,densenet121_seed42_none,none,93,0.065326
malimg,densenet121,densenet121_seed42_none,none,94,0.068259
malimg,densenet121,densenet121_seed42_none,none,95,0.07051
malimg,densenet121,densenet121_seed42_none,none,96,0.071182
malimg,densenet121,densenet121_seed42_none,none,97,0.070269
malimg,densenet121,densenet121_seed42_none,none,98,0.069717
malimg,densenet121,densenet121_seed42_none,none,99,0.070523
malimg,densenet121,densenet121_seed42_none,none,100,0.074576
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,1,1.216038
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,2,0.112767
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,3,0.138765
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,4,0.068738
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,5,0.081619
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,6,0.085772
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,7,0.077103
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,8,0.065006
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,9,0.085425
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,10,0.103093
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,11,0.070395
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,12,0.07037
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,13,0.072272
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,14,0.069283
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,15,0.093814
malimg,densenet121,densenet121_seed42_random_M4_area0.1,random M4,16,0.07811
