dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,22.0,0.862532,0.436271,0.474994,2.658865
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,23.0,0.865245,0.43688,0.465829,2.663127
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,24.0,0.866684,0.446002,0.460498,2.651436
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,25.0,0.869861,0.448116,0.450912,2.519277
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,26.0,0.870937,0.4233,0.44595,2.815767
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,27.0,0.873282,0.441716,0.43836,2.533996
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,28.0,0.874763,0.445186,0.431834,2.491653
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,29.0,0.877397,0.437397,0.424921,2.689141
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,30.0,0.878599,0.428596,0.418678,2.639326
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,31.0,0.881181,0.456055,0.411545,2.469142
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,32.0,0.883886,0.449,0.402865,2.531524
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,33.0,0.886503,0.461765,0.391505,2.383632
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,34.0,0.888744,0.454756,0.384217,2.539316
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,35.0,0.891022,0.447553,0.375908,2.633662
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,36.0,0.893592,0.429653,0.368452,2.839456
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,37.0,0.896014,0.459409,0.359691,2.487945
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,38.0,0.899366,0.424357,0.349128,2.734109
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,39.0,0.901629,0.455423,0.340988,2.573279
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,40.0,0.904663,0.470749,0.331213,2.381663
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,41.0,0.907139,0.449874,0.321025,2.574396
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,42.0,0.91058,0.440614,0.310825,2.727341
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,43.0,0.913492,0.436225,0.29949,2.645321
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,44.0,0.916946,0.458571,0.289694,2.456197
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,45.0,0.91854,0.450483,0.281913,2.491941
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,46.0,0.922475,0.470232,0.271135,2.452817
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,47.0,0.926044,0.467762,0.258586,2.409628
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,48.0,0.927819,0.478332,0.253958,2.386885
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,49.0,0.932205,0.471289,0.239319,2.443405
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,50.0,0.934587,0.45795,0.231093,2.503412
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,51.0,0.936046,0.45656,0.225178,2.566818
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,52.0,0.939603,0.468026,0.212484,2.435723
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,53.0,0.943298,0.466889,0.2032,2.424056
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,54.0,0.946789,0.479079,0.191245,2.466259
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,55.0,0.948966,0.465843,0.184595,2.404713
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,56.0,0.953058,0.47446,0.171452,2.400799
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,57.0,0.955255,0.471025,0.164658,2.388762
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,58.0,0.956035,0.482617,0.161122,2.441865
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,59.0,0.960167,0.475092,0.149132,2.378817
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,60.0,0.961614,0.490154,0.144076,2.32081
cifar100,CIFAR100,resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,61.0,0.964063,0.485696,0.138825,2.382317
