dataset_folder,dataset_display,config_model,seed,run_name,condition_key,condition_label,epoch,train_accuracy,eval_accuracy,train_loss,eval_loss
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,67.0,0.980997,0.689664,0.047286,1.297284
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,68.0,0.982128,0.680599,0.04591,1.393711
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,69.0,0.981717,0.689664,0.047508,1.361805
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,70.0,0.98179,0.684819,0.046849,1.3684
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,71.0,0.959028,0.633942,0.123004,1.520947
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,72.0,0.959234,0.663654,0.115862,1.470941
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,73.0,0.977899,0.685622,0.053844,1.42785
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,74.0,0.982716,0.681715,0.041392,1.392502
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,75.0,0.984992,0.684016,0.036419,1.364109
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,76.0,0.985961,0.68897,0.03296,1.311538
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,77.0,0.986725,0.690576,0.03053,1.334549
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,78.0,0.987929,0.686602,0.028443,1.346051
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,79.0,0.987782,0.687296,0.028119,1.346913
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,80.0,0.988178,0.688834,0.025986,1.305521
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,81.0,0.989221,0.685241,0.024719,1.338406
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,82.0,0.98975,0.690712,0.02347,1.345747
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,83.0,0.990411,0.688099,0.022299,1.34324
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,84.0,0.991101,0.688657,0.020779,1.323937
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,85.0,0.991571,0.692073,0.019926,1.340689
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,86.0,0.992261,0.691828,0.018471,1.338841
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,87.0,0.992966,0.696047,0.01713,1.339994
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,88.0,0.993186,0.696606,0.015818,1.341795
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,89.0,0.993583,0.689528,0.014719,1.333636
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,90.0,0.994038,0.689528,0.013829,1.343381
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,91.0,0.994376,0.692563,0.013108,1.337312
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,92.0,0.994317,0.692631,0.012635,1.350603
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,93.0,0.994508,0.690086,0.012195,1.343457
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,94.0,0.994405,0.689528,0.011908,1.354973
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,95.0,0.994611,0.692073,0.011585,1.34104
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,96.0,0.994801,0.69176,0.011431,1.348056
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,97.0,0.994934,0.691202,0.011299,1.34808
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,98.0,0.995227,0.690644,0.011178,1.348543
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,99.0,0.995036,0.692005,0.011246,1.352557
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M4_area0.1,cam_high_M4,cam_high M4,100.0,0.995301,0.69127,0.011068,1.340715
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,1.0,0.288295,0.339694,2.446919,2.199535
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,2.0,0.645899,0.639727,1.070875,1.449152
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,3.0,0.855497,0.676312,0.460517,1.460984
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,4.0,0.902487,0.6685,0.300769,1.485822
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,5.0,0.908919,0.646736,0.277304,1.47358
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,6.0,0.901336,0.601821,0.304848,1.864602
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,7.0,0.917001,0.651445,0.250576,1.474134
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,8.0,0.924577,0.650261,0.22657,1.524398
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,9.0,0.927377,0.618453,0.214797,1.68374
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,10.0,0.925802,0.592443,0.218336,1.746387
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,11.0,0.929916,0.635929,0.205874,1.517512
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,12.0,0.930896,0.629859,0.204678,1.613157
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,13.0,0.929671,0.642558,0.205428,1.640949
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,14.0,0.92972,0.622536,0.203135,1.57533
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,15.0,0.942243,0.661735,0.163657,1.532526
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,16.0,0.927345,0.675958,0.212264,1.434373
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,17.0,0.927198,0.668745,0.216131,1.487363
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,18.0,0.9327,0.676938,0.193443,1.405228
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,19.0,0.938161,0.646913,0.176154,1.532878
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,20.0,0.936839,0.656536,0.180988,1.588336
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,21.0,0.935133,0.672474,0.185806,1.49071
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,22.0,0.935214,0.672025,0.185841,1.46001
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,23.0,0.951223,0.37157,0.132181,3.484985
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,24.0,0.919034,0.609321,0.240816,1.57785
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,25.0,0.939043,0.644082,0.173106,1.800509
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,26.0,0.938814,0.638964,0.173613,1.680265
drive_zip,RawMal-TF (drive_zip),resnet18,42,resnet18_seed42_cam_high_M8_area0.1,cam_high_M8,cam_high M8,27.0,0.939174,0.65919,0.171361,1.497816
