dataset_folder,model_folder,run_name,condition,epoch,value
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,37,1.537188
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,38,1.559205
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,39,1.665728
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,40,1.439754
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,41,1.685149
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,42,1.557534
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,43,1.541682
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,44,1.480945
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,45,1.485797
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,46,1.584334
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,47,1.585659
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,48,1.655416
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,49,1.666211
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,50,1.493917
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,51,1.608311
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,52,1.634648
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,53,1.591079
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,54,1.537729
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,55,1.421824
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,56,1.754983
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,57,1.47585
cifar100,resnet18,resnet18_seed42_cam_high_M8_area0.1,cam_high M8,58,1.464929
