epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
122,0.03532370,0.003187,0.999667,0.999667,1.476186,0.669629,0.666877,test
123,0.03455570,0.002569,0.999778,0.999778,1.433306,0.674414,0.670938,test
124,0.03379170,0.002365,0.999711,0.999711,1.446459,0.676562,0.675918,test
125,0.03303191,0.002383,0.999711,0.999711,1.436740,0.675000,0.673066,test
126,0.03227653,0.002361,0.999734,0.999733,1.422984,0.678027,0.676435,test
127,0.03152575,0.002148,0.999800,0.999800,1.419832,0.677051,0.674484,test
128,0.03077976,0.002349,0.999689,0.999689,1.395929,0.680762,0.678165,test
129,0.03003877,0.002326,0.999800,0.999800,1.401333,0.677930,0.676150,test
130,0.02930295,0.002240,0.999711,0.999711,1.377715,0.682031,0.679059,test
131,0.02857252,0.002491,0.999689,0.999689,1.378796,0.680957,0.678317,test
132,0.02784764,0.002324,0.999778,0.999778,1.371695,0.680762,0.679985,test
133,0.02712851,0.002324,0.999800,0.999800,1.358475,0.682129,0.679340,test
134,0.02641532,0.002419,0.999756,0.999756,1.365978,0.685742,0.682843,test
135,0.02570826,0.002667,0.999667,0.999667,1.347232,0.684180,0.681345,test
136,0.02500750,0.002389,0.999800,0.999800,1.343745,0.683203,0.683015,test
137,0.02431323,0.002391,0.999800,0.999800,1.340573,0.685352,0.682811,test
138,0.02362563,0.002260,0.999889,0.999889,1.339331,0.686621,0.684013,test
139,0.02294487,0.002492,0.999734,0.999733,1.322901,0.686426,0.683789,test
140,0.02227114,0.002442,0.999756,0.999756,1.327889,0.682715,0.681329,test
141,0.02160460,0.002400,0.999756,0.999756,1.330967,0.684473,0.683467,test
142,0.02094544,0.002320,0.999822,0.999822,1.316884,0.687695,0.685187,test
143,0.02029382,0.002501,0.999756,0.999756,1.317293,0.686914,0.683970,test
144,0.01964991,0.002340,0.999822,0.999822,1.316456,0.686816,0.684243,test
145,0.01901388,0.002457,0.999756,0.999756,1.307228,0.686621,0.684164,test
146,0.01838589,0.002600,0.999734,0.999733,1.316903,0.684375,0.681929,test
147,0.01776611,0.002430,0.999756,0.999756,1.321593,0.683887,0.682858,test
148,0.01715470,0.002423,0.999756,0.999756,1.302898,0.690918,0.688823,test
149,0.01655182,0.002392,0.999822,0.999822,1.302325,0.687695,0.685104,test
150,0.01595761,0.002386,0.999778,0.999778,1.302318,0.689453,0.686621,test
151,0.01537225,0.002392,0.999756,0.999756,1.296979,0.687988,0.684486,test
152,0.01479587,0.002347,0.999778,0.999778,1.297365,0.691016,0.688824,test
153,0.01422863,0.002437,0.999711,0.999711,1.292569,0.688184,0.686967,test
154,0.01367068,0.002396,0.999756,0.999756,1.295083,0.691406,0.688848,test
155,0.01312215,0.002326,0.999783,0.999800,1.286946,0.691699,0.689035,test
156,0.01258321,0.002337,0.999822,0.999822,1.295010,0.689551,0.686398,test
157,0.01205397,0.002375,0.999778,0.999778,1.295293,0.690332,0.689460,test
158,0.01153458,0.002280,0.999867,0.999867,1.290298,0.691113,0.690240,test
159,0.01102518,0.002358,0.999800,0.999800,1.302145,0.687988,0.686886,test
160,0.01052590,0.002324,0.999800,0.999800,1.289301,0.690137,0.688661,test
161,0.01003686,0.002279,0.999734,0.999733,1.293467,0.688574,0.687483,test
162,0.00955820,0.002309,0.999778,0.999778,1.282775,0.692480,0.689824,test
163,0.00909003,0.002308,0.999783,0.999800,1.284321,0.692383,0.691451,test
164,0.00863248,0.002306,0.999756,0.999756,1.276524,0.694922,0.692246,test
165,0.00818568,0.002228,0.999867,0.999867,1.284740,0.690527,0.689591,test
166,0.00774972,0.002216,0.999778,0.999778,1.291304,0.690039,0.688449,test
167,0.00732474,0.002186,0.999822,0.999822,1.286954,0.690527,0.687740,test
168,0.00691083,0.002135,0.999889,0.999889,1.284189,0.691406,0.690370,test
169,0.00650810,0.002299,0.999734,0.999733,1.284310,0.693652,0.692544,test
170,0.00611667,0.002242,0.999756,0.999756,1.291695,0.690039,0.688777,test
171,0.00573663,0.002214,0.999822,0.999822,1.279172,0.692187,0.691277,test
172,0.00536807,0.002280,0.999800,0.999800,1.278274,0.691699,0.690388,test
173,0.00501111,0.002175,0.999822,0.999822,1.290164,0.690527,0.690032,test
174,0.00466582,0.002169,0.999845,0.999844,1.274780,0.694043,0.691409,test
175,0.00433229,0.002117,0.999845,0.999844,1.282514,0.691992,0.689290,test
176,0.00401063,0.002259,0.999711,0.999711,1.274871,0.692383,0.691686,test
177,0.00370090,0.002171,0.999845,0.999844,1.277808,0.693945,0.692753,test
178,0.00340319,0.002147,0.999800,0.999800,1.278245,0.691309,0.690218,test
179,0.00311757,0.002191,0.999845,0.999844,1.275271,0.694824,0.692264,test
180,0.00284413,0.002164,0.999845,0.999844,1.275262,0.693652,0.692161,test
181,0.00258292,0.002120,0.999845,0.999844,1.275693,0.694434,0.691752,test
182,0.00233402,0.002183,0.999778,0.999778,1.277527,0.693262,0.690548,test
183,0.00209750,0.002142,0.999778,0.999778,1.281726,0.691016,0.690188,test
184,0.00187341,0.002132,0.999822,0.999822,1.279839,0.693945,0.691698,test
185,0.00166181,0.002152,0.999827,0.999844,1.279173,0.691895,0.690984,test
186,0.00146276,0.002119,0.999822,0.999822,1.285622,0.692285,0.690238,test
187,0.00127631,0.002085,0.999867,0.999867,1.290600,0.691113,0.689214,test
188,0.00110251,0.002133,0.999778,0.999778,1.281824,0.693555,0.691107,test
189,0.00094140,0.002078,0.999822,0.999822,1.279360,0.691797,0.690898,test
190,0.00079302,0.002096,0.999800,0.999800,1.276210,0.692871,0.690578,test
191,0.00065742,0.002099,0.999822,0.999822,1.282217,0.692187,0.689498,test
192,0.00053463,0.002096,0.999867,0.999867,1.274230,0.694043,0.691732,test
193,0.00042467,0.002076,0.999800,0.999800,1.279541,0.692090,0.690726,test
194,0.00032759,0.002136,0.999778,0.999778,1.278859,0.693457,0.691593,test
195,0.00024339,0.002086,0.999845,0.999844,1.271039,0.693555,0.691336,test
196,0.00017212,0.002060,0.999845,0.999844,1.280301,0.691797,0.690710,test
197,0.00011378,0.002074,0.999822,0.999822,1.272967,0.693066,0.691885,test
198,0.00006838,0.002088,0.999800,0.999800,1.271346,0.692285,0.691528,test
199,0.00003595,0.002117,0.999778,0.999778,1.271544,0.694727,0.692186,test
200,0.00001649,0.002103,0.999872,0.999889,1.272587,0.692871,0.692053,test
