epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
132,0.01392743,0.062906,0.982143,0.982151,3.419762,0.448730,0.446690,test
133,0.01356790,0.058466,0.983724,0.983755,3.390665,0.451758,0.445993,test
134,0.01321134,0.052850,0.985645,0.985644,3.318673,0.454883,0.447788,test
135,0.01285784,0.053753,0.986370,0.986423,3.378301,0.450879,0.442072,test
136,0.01250750,0.051243,0.986217,0.986200,3.350358,0.448437,0.444261,test
137,0.01216040,0.048866,0.986799,0.986797,3.317913,0.451270,0.449825,test
138,0.01181663,0.044365,0.988935,0.988956,3.305585,0.455273,0.448855,test
139,0.01147629,0.042255,0.989162,0.989199,3.294065,0.461426,0.452434,test
140,0.01113946,0.039643,0.989867,0.989888,3.349990,0.448926,0.448768,test
141,0.01080622,0.037915,0.990560,0.990601,3.328093,0.454004,0.452910,test
142,0.01047667,0.038234,0.990878,0.990867,3.317964,0.460840,0.453695,test
143,0.01015090,0.033674,0.991953,0.991979,3.267034,0.461133,0.454590,test
144,0.00982897,0.032116,0.992365,0.992356,3.250742,0.455371,0.456082,test
145,0.00951099,0.029363,0.993223,0.993266,3.270702,0.458984,0.453488,test
146,0.00919703,0.028315,0.993719,0.993712,3.234168,0.463379,0.460778,test
147,0.00888717,0.026464,0.994274,0.994266,3.268269,0.454102,0.451923,test
148,0.00858149,0.027186,0.994133,0.994178,3.224963,0.458984,0.459680,test
149,0.00828008,0.025818,0.993818,0.993844,3.271464,0.455469,0.452957,test
150,0.00798301,0.025553,0.994984,0.994977,3.242090,0.457617,0.454292,test
151,0.00769035,0.023830,0.994962,0.994956,3.255360,0.461914,0.459925,test
152,0.00740219,0.022785,0.995472,0.995466,3.236585,0.461523,0.458048,test
153,0.00711860,0.020626,0.996094,0.996089,3.239688,0.465625,0.459158,test
154,0.00683966,0.021868,0.995699,0.995711,3.210535,0.457910,0.455828,test
155,0.00656542,0.019510,0.996303,0.996334,3.199046,0.462695,0.458748,test
156,0.00629597,0.020334,0.995630,0.995712,3.163424,0.469238,0.462482,test
157,0.00603138,0.019210,0.996160,0.996155,3.188322,0.461523,0.457685,test
158,0.00577171,0.018714,0.996614,0.996644,3.161970,0.466504,0.464341,test
159,0.00551704,0.017551,0.996649,0.996644,3.173789,0.462207,0.460578,test
160,0.00526742,0.017081,0.997075,0.997089,3.151679,0.464844,0.463163,test
161,0.00502293,0.017225,0.997004,0.997000,3.172621,0.461621,0.459431,test
162,0.00478362,0.016343,0.997275,0.997289,3.126417,0.468848,0.464388,test
163,0.00454956,0.015696,0.997093,0.997089,3.126913,0.466504,0.462442,test
164,0.00432081,0.015526,0.997302,0.997333,3.171158,0.466895,0.461340,test
165,0.00409743,0.013847,0.998047,0.998044,3.159544,0.460547,0.458130,test
166,0.00387947,0.014224,0.997825,0.997822,3.179135,0.464844,0.461407,test
167,0.00366700,0.014672,0.997386,0.997400,3.154177,0.464062,0.459304,test
168,0.00346007,0.014052,0.997714,0.997711,3.114994,0.467480,0.465356,test
169,0.00325873,0.014416,0.997741,0.997756,3.138833,0.463086,0.457906,test
170,0.00306303,0.013976,0.997581,0.997577,3.153114,0.465039,0.462629,test
171,0.00287303,0.014592,0.997492,0.997489,3.139844,0.464551,0.460761,test
172,0.00268877,0.013640,0.997830,0.997844,3.169363,0.461426,0.456197,test
173,0.00251030,0.013216,0.997936,0.997933,3.135603,0.466211,0.462462,test
174,0.00233768,0.013806,0.997803,0.997800,3.138672,0.466211,0.461949,test
175,0.00217093,0.013122,0.997808,0.997822,3.131410,0.467090,0.463468,test
176,0.00201011,0.012631,0.998180,0.998178,3.122965,0.466992,0.463869,test
177,0.00185526,0.013349,0.998074,0.998089,3.123049,0.464648,0.461678,test
178,0.00170642,0.012331,0.998136,0.998134,3.137582,0.464062,0.461948,test
179,0.00156363,0.012620,0.998096,0.998111,3.129316,0.463281,0.459612,test
180,0.00142692,0.011922,0.998513,0.998511,3.128363,0.466602,0.463115,test
181,0.00129633,0.012475,0.998069,0.998067,3.117219,0.467969,0.462208,test
182,0.00117190,0.011971,0.998363,0.998378,3.126095,0.468457,0.462880,test
183,0.00105365,0.011999,0.998025,0.998022,3.126637,0.466016,0.461307,test
184,0.00094161,0.012599,0.998030,0.998044,3.118852,0.466992,0.462132,test
185,0.00083582,0.012251,0.998025,0.998022,3.119945,0.465332,0.461146,test
186,0.00073631,0.011744,0.998247,0.998244,3.119894,0.466016,0.461995,test
187,0.00064309,0.010890,0.998713,0.998711,3.118817,0.468066,0.463571,test
188,0.00055620,0.011357,0.998513,0.998511,3.115229,0.465918,0.461362,test
189,0.00047565,0.011581,0.998358,0.998355,3.121498,0.466504,0.463149,test
