dataset,architecture,seed,condition,mode,M,cutout_area,config_epochs,metrics_epoch_count,required_columns_ok,epoch_sequence_ok,status,analysis_valid,issue_count,issues,source_path,config_path,metrics_path,config_sha256,metrics_sha256
RawMal-TF,resnet18,42,Random cutout,random,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_random_M4_area0.1,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_random_M4_area0.1/config.json,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_random_M4_area0.1/metrics.csv,8a811eadab0d3ba7606e2fd9e035202b7e8c7e71c012e26d297fe43533ba69c6,c3880a96ee86c4ec63957da5aea72a810014d4015fce6dca4c9c32e16933d7a8
RawMal-TF,resnet18,42,Random cutout,random,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_random_M4_area0.2,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_random_M4_area0.2/config.json,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_random_M4_area0.2/metrics.csv,3a3b504f3c8a4b4316b0435732e13d0f26895ad2e761c803665e5a73373816d0,fc1aa165f37e39e909633d2fcd9fabe5579ec8c94e5e1229c219eae5c3e97886
RawMal-TF,resnet18,42,Random cutout,random,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_random_M4_area0.3,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_random_M4_area0.3/config.json,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_random_M4_area0.3/metrics.csv,bba088f2ae2b7beafab17d6275b2d2293677fea5a95ce4e83033403a41e19bf1,1d076fb91b8d21f68c8138956bfe41bbb2c52f72418782c5177d43293aa5142e
RawMal-TF,resnet18,42,Random cutout,random,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.05/resnet18_seed42_random_M8_area0.05,runs/drive_zip/resnet18/42/0.05/resnet18_seed42_random_M8_area0.05/config.json,runs/drive_zip/resnet18/42/0.05/resnet18_seed42_random_M8_area0.05/metrics.csv,457a335b0618770de884534d6208ce455ebc53d773df10b8ff6ea4cfd3b38bc7,5ac3236a0a1b319fd5b60a4a11f8803e7233365c2f0f2b3b4eb6c918a7b5a70b
RawMal-TF,resnet18,42,Random cutout,random,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_random_M8_area0.1,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_random_M8_area0.1/config.json,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_random_M8_area0.1/metrics.csv,848d1939b1b719ee44ae0a579a6a5bad3acf53d4ef1522e9c5a8e75f8ec854f6,565037a11bb3bf10b3cfc8a6738f1422d897a685b65db5f56fcbeb3d351ba561
RawMal-TF,resnet18,42,Random cutout,random,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_random_M8_area0.2,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_random_M8_area0.2/config.json,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_random_M8_area0.2/metrics.csv,07877703f60d4ca3902f42649a131d147daf98bdb2ee9cf7db566b9dd986db65,427f9051e66dd6acec9c8b979c8ad498bd96cc0ecee8bccbcba141bbc1079e91
RawMal-TF,resnet18,42,Random cutout,random,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_random_M8_area0.3,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_random_M8_area0.3/config.json,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_random_M8_area0.3/metrics.csv,30dee6f9c134d63329c9686cd82de9bd560c0facebb2f640ffb884ec39747c27,d910d62dfc6ea0b50e7e056411b395590f5285414ed987affe596c1ada59d7ac
RawMal-TF,resnet18,42,No cutout,none,,,100,100,True,True,valid_selected_baseline,True,0,,runs/drive_zip/resnet18/42/0.05/resnet18_seed42_none,runs/drive_zip/resnet18/42/0.05/resnet18_seed42_none/config.json,runs/drive_zip/resnet18/42/0.05/resnet18_seed42_none/metrics.csv,14d005e34da566075ea86d5a8cbbfe254ad9d4bc131014482b35c5de1739f4b6,af12b86b0c9675127129392e377d63069e7d3d6be1b7084ba47ed348774a95d4
RawMal-TF,resnet18,42,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_none,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_none/config.json,runs/drive_zip/resnet18/42/0.1/resnet18_seed42_none/metrics.csv,14d005e34da566075ea86d5a8cbbfe254ad9d4bc131014482b35c5de1739f4b6,af12b86b0c9675127129392e377d63069e7d3d6be1b7084ba47ed348774a95d4
RawMal-TF,resnet18,42,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_none,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_none/config.json,runs/drive_zip/resnet18/42/0.2/resnet18_seed42_none/metrics.csv,14d005e34da566075ea86d5a8cbbfe254ad9d4bc131014482b35c5de1739f4b6,af12b86b0c9675127129392e377d63069e7d3d6be1b7084ba47ed348774a95d4
RawMal-TF,resnet18,42,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_none,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_none/config.json,runs/drive_zip/resnet18/42/0.3/resnet18_seed42_none/metrics.csv,14d005e34da566075ea86d5a8cbbfe254ad9d4bc131014482b35c5de1739f4b6,af12b86b0c9675127129392e377d63069e7d3d6be1b7084ba47ed348774a95d4
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,4.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_high_M4_area0.05,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_high_M4_area0.05/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_high_M4_area0.05/metrics.csv,930f5a49a9609a8307b6b5424a9990c0e94c4c3e9faac0df5d710e0f130b3bc3,4540054f57a7601487367ccb98ac3e6ccd3d7f48a6008c5b022c8b8c62287372
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_high_M4_area0.1,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_high_M4_area0.1/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_high_M4_area0.1/metrics.csv,0823c443338428c95f25a4aacb6b36ddd397242def641636d04cd905a1b91416,aea9501dd9dbc2163b60d3d3ca6136e0cd6ccb39a538604c3ab0a72644530aef
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_high_M4_area0.2,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_high_M4_area0.2/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_high_M4_area0.2/metrics.csv,a292df1eae923e51a52b380e6f7b899f2d29ef11aa7c0748bbd84087f300043a,d82b42ff7c9e75d2bde8a7a6160c65f2bb6636563a5bd08aed7aed9b4cb95e08
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_high_M4_area0.3,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_high_M4_area0.3/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_high_M4_area0.3/metrics.csv,8d8102073294ae20470d888f40092952a13898dce2e855870b27f44fdbee50ee,9e33bd9fc1642887d6e07e0ab97906c3c4a9668f6c6e7034ce55d882de2fcb76
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_high_M8_area0.05,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_high_M8_area0.05/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_high_M8_area0.05/metrics.csv,db661ab4c8a7578fbc05359f377f1c545fb12797affcee45c01500f5aee8ba67,d3432e397d3d1503b5b117996f349c7897425becdb519dba646d28921e541684
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_high_M8_area0.1,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_high_M8_area0.1/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_high_M8_area0.1/metrics.csv,1f7baf0f6a46c35e87656f1d46a253e94b7e85c51cde8f57548f7486fac6bdd1,d7ea24481f2334750c99482d09d912cafb5d883011d16d0545323982ae4d6bce
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_high_M8_area0.2,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_high_M8_area0.2/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_high_M8_area0.2/metrics.csv,6c9a9798c2edf436c33e18eda89661517e8cda6da0d43996cd2dbfc5d34b0737,061bee9647f91ad4757530dc59cc5fd5c91aa7eaf650fe8fad08aaa80e43d5cf
RawMal-TF,resnet18,43,High-saliency cutout,cam_high,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_high_M8_area0.3,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_high_M8_area0.3/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_high_M8_area0.3/metrics.csv,18660f88eeac31b8ce80d3995290d49d22d9c0b476c045ba0712599c7dd2fd98,34b32028fe2ee49cf1f3bc56c9f2af6df4cbf054ff52cec1ea1f409eea149747
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,4.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_low_M4_area0.05,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_low_M4_area0.05/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_low_M4_area0.05/metrics.csv,897543c94c1229925643939028b0edd9d242ee3b180462a80c9a032364d95636,bf2f8a0b1eb2707a0bbbc5143a1a33fc9efee854009e436544c808c481eabc51
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_low_M4_area0.1,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_low_M4_area0.1/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_low_M4_area0.1/metrics.csv,ce59ba5b4e3cb6c96fe6cdf0aad984340c626e4cfcb4ae1cbbe6189b77fa291f,45a8728aab89de8458a501d1e1589b7b576cd4db3585ed8ace57b1fd4f86a580
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_low_M4_area0.2,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_low_M4_area0.2/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_low_M4_area0.2/metrics.csv,f40a48496a371d8b2e442684ce62fcba5ba7074b6625a918fcbb9554dad9f47e,7f6f7f3e64ed88cd1eac000034ff05427940e5f005061059b04d1773ace95539
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_low_M4_area0.3,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_low_M4_area0.3/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_low_M4_area0.3/metrics.csv,abc6dadf8e3d29e6df0547952032ccacd22d6ac01d79428dc16af21a1f85a878,73acbd7dade1b3b9481f47835993d9cb04c9aaf2ad75c543849346dc9ab9cc54
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_low_M8_area0.05,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_low_M8_area0.05/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_cam_low_M8_area0.05/metrics.csv,9257fb62dbab5448715f856d39515c6b1a355a24c8bbf1460399353ea212caa2,ec9a98f0b88e7c0849c18cd1d01e0a9c813b48a2b5b95f669ad1d252a7444d6c
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_low_M8_area0.1,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_low_M8_area0.1/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_cam_low_M8_area0.1/metrics.csv,4c83355f75c1db104832956eb118f8a362e7a00f74bb28e4d37066681a8c84a8,1f0c4ca86cec12454b185ab6a4546b6579a1c1915bb8e0f03019e7c6eebbc436
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_low_M8_area0.2,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_low_M8_area0.2/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_cam_low_M8_area0.2/metrics.csv,da6d85a71f85e20606d6640b6c47140ae90d8940e796d2f38b9b8cd5ebbeaa61,523d7af8fe593e8eaea98ac45cd4692cda273d6ca24a260e6fdad88ac8b23632
RawMal-TF,resnet18,43,Low-saliency cutout,cam_low,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_low_M8_area0.3,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_low_M8_area0.3/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_cam_low_M8_area0.3/metrics.csv,b5dbb3360ad8b0bc94677a15b931c8878e3e79f8ba43eede70e7b9b1cc207381,d3f7bdb0f5ba3e21dcddcec6cde6ce01148682831ea6f349b4097c145ae349f2
RawMal-TF,resnet18,43,Random cutout,random,4.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_random_M4_area0.05,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_random_M4_area0.05/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_random_M4_area0.05/metrics.csv,0c33be7e6b9e9230c9d61f06ac0e948c482259f54cd27f2320a872244b45f73a,cccdb37ae8170c6abee3b0d7e13d88337b968f364dfa45c8ec35d14b19db8cf6
RawMal-TF,resnet18,43,Random cutout,random,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_random_M4_area0.1,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_random_M4_area0.1/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_random_M4_area0.1/metrics.csv,5d00e20b91618a303e23e21b36f70dff4c9fe622963c85aeae43f8a7e664dfa6,d14845788b7e3d640380c3efbe762e2beeb37429783fd02ef567eca7da098eac
RawMal-TF,resnet18,43,Random cutout,random,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_random_M4_area0.2,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_random_M4_area0.2/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_random_M4_area0.2/metrics.csv,62616629db214d96d9428e13decb82c6e2325f953d0ee8b8c8c70f3a4d11da57,f282331de48666f16fd4ed3cc23a7cca028ae95e7c1d805b974784f3c184cc47
RawMal-TF,resnet18,43,Random cutout,random,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_random_M4_area0.3,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_random_M4_area0.3/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_random_M4_area0.3/metrics.csv,b86d686394a8d32ed5f352db0319e6d4449de3bfb81a786f9b541b1ffc241dec,7028de63f17daf40d78aa6285fe3517a45c3977322ba1fd35e9136a1db89cbfa
RawMal-TF,resnet18,43,Random cutout,random,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_random_M8_area0.05,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_random_M8_area0.05/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_random_M8_area0.05/metrics.csv,fd3247ad801b87299ced36bfd87b1075cf18c2d428f735b7b5473d01af5f8726,132e8e0250c8ca1f9d97ed951786cddd83663b806b7fc5788829308d3fb025ae
RawMal-TF,resnet18,43,Random cutout,random,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_random_M8_area0.1,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_random_M8_area0.1/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_random_M8_area0.1/metrics.csv,edd714e32d4efcf8ea26107cfd405a30afd3449eadb354a373b2bd536a9e5cee,4ef50a437798a5104079b341f91646aea2b7a07bdb73143cf5adcae56a3dba3c
RawMal-TF,resnet18,43,Random cutout,random,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_random_M8_area0.2,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_random_M8_area0.2/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_random_M8_area0.2/metrics.csv,c049090db9cfef36bbde1d632915cd74f79875acf6eb3963cf0d9973f84fa38a,8e9e8b031821f7e844a200ec5d8ea96b989a3b75c1a1e4bb7aead2e89d0a401c
RawMal-TF,resnet18,43,Random cutout,random,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_random_M8_area0.3,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_random_M8_area0.3/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_random_M8_area0.3/metrics.csv,55ffdbdf5251fc3c59d341ddf09fbd66720f872392f2018d5af0de6798fb7593,3c8e8abe8224f4674deff2ccacd96c6df62bd204d6e673d64eba4eb5617c44a8
RawMal-TF,resnet18,43,No cutout,none,,,100,100,True,True,valid_selected_baseline,True,0,,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_none,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_none/config.json,runs/drive_zip/resnet18/43/0.05/resnet18_seed43_none/metrics.csv,f5f5828f1e7e68ec1895a49bbdfe0b4b123322e379f5d04d0cf7a58ea380110c,1b7e4850d7068bce09bdcd776eb088b3a1f42ea194e6dc428b4a4ce33d40b01a
RawMal-TF,resnet18,43,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_none,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_none/config.json,runs/drive_zip/resnet18/43/0.1/resnet18_seed43_none/metrics.csv,f5f5828f1e7e68ec1895a49bbdfe0b4b123322e379f5d04d0cf7a58ea380110c,1b7e4850d7068bce09bdcd776eb088b3a1f42ea194e6dc428b4a4ce33d40b01a
RawMal-TF,resnet18,43,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_none,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_none/config.json,runs/drive_zip/resnet18/43/0.2/resnet18_seed43_none/metrics.csv,f5f5828f1e7e68ec1895a49bbdfe0b4b123322e379f5d04d0cf7a58ea380110c,1b7e4850d7068bce09bdcd776eb088b3a1f42ea194e6dc428b4a4ce33d40b01a
RawMal-TF,resnet18,43,No cutout,none,,,100,100,True,True,duplicate_baseline_exact,False,1,deduplicated_exact_no_cutout_copy,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_none,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_none/config.json,runs/drive_zip/resnet18/43/0.3/resnet18_seed43_none/metrics.csv,f5f5828f1e7e68ec1895a49bbdfe0b4b123322e379f5d04d0cf7a58ea380110c,1b7e4850d7068bce09bdcd776eb088b3a1f42ea194e6dc428b4a4ce33d40b01a
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,4.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_high_M4_area0.05,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_high_M4_area0.05/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_high_M4_area0.05/metrics.csv,195706f6dad51697c7a42e5c48dc081147ab9043c0e5bf1a68678395b6fe0fd2,3face38e39337d006a099d0d26ff5e64d15d19b72b7384b1f7b0521bcae47255
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_high_M4_area0.1,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_high_M4_area0.1/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_high_M4_area0.1/metrics.csv,44382dccac58ac34ebd338246ba911286ca3a69630ccf9d080b65ec5fc2d80d6,f821bcc71cef5ca3ba785dbd71abdb3af5e4360d23ad53e525f427b8a44f40c5
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_high_M4_area0.2,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_high_M4_area0.2/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_high_M4_area0.2/metrics.csv,1f4c4ff44fe945e984f2ad8a5c0973379a19228d2cdefe00ae396bb257843fbb,2c54bb81c1bc34cd89719df75def82b9eaf26b83c712034a6210a686665cd30d
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_high_M4_area0.3,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_high_M4_area0.3/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_high_M4_area0.3/metrics.csv,e09de1b4af2e911e746c11e4f835ce32af8dca7413ac973ffc6670f803783104,7ca895762663b7435207aee09ecc253f146545c273c332ce27d90482e41a38aa
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,8.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_high_M8_area0.05,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_high_M8_area0.05/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_high_M8_area0.05/metrics.csv,05d12365df8615a8c30a73dd75b31b9eacc4d25f5b1831f21c4cc80660c85a6d,21b5acc329db68cb924c54edc8c53a0ed3390186883fc38e9e7bdb8e020b1b31
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,8.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_high_M8_area0.1,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_high_M8_area0.1/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_high_M8_area0.1/metrics.csv,1458b495d7d5e3dfdd9e12b46ae5d510bafeababde8b3f1278f049ffa996af8b,8f66083f7ff1ef12dd8acce1954429800520188eb047d530d0e7ebb387cba276
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,8.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_high_M8_area0.2,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_high_M8_area0.2/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_high_M8_area0.2/metrics.csv,99de9c387a38b94b021e70b08f9c06ed3cf1089958cf497c38ab783efad933b6,03d2e7e09ff563bda7493ef2315b17e4061911fe9b2577c925982dba97a935af
RawMal-TF,resnet18,44,High-saliency cutout,cam_high,8.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_high_M8_area0.3,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_high_M8_area0.3/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_high_M8_area0.3/metrics.csv,f73000932c60d1570a80f2407b966951a37a8c04e6ca5c2536c6e7557872910e,1f6dd9100089171c6600dc27e53256fabca2a85c10102ab6a4b84f9c74fcdd59
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,4.0,0.05,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_low_M4_area0.05,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_low_M4_area0.05/config.json,runs/drive_zip/resnet18/44/0.05/resnet18_seed44_cam_low_M4_area0.05/metrics.csv,67b9c580030fd13446db558449c19dc01f0076bfb0610e586fbaa2a69c27e08b,bfbc3e3e7084a97476faad4555e1e92e15ef2a1f4a25aa64863f2d1124b239b5
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,4.0,0.1,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_low_M4_area0.1,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_low_M4_area0.1/config.json,runs/drive_zip/resnet18/44/0.1/resnet18_seed44_cam_low_M4_area0.1/metrics.csv,fdd4e7a973ef884f876b8c4551cf6fbc50d421345ea423352c3e4c619bf4a110,c62849b128606cd2c6637480daf19dcc83f096a3a3c629e9cd2d3741eb82b0d7
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,4.0,0.2,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_low_M4_area0.2,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_low_M4_area0.2/config.json,runs/drive_zip/resnet18/44/0.2/resnet18_seed44_cam_low_M4_area0.2/metrics.csv,5d1ca5ee28e4a11c14f7763da982468cdbbe781af6f234100bff83b82a3ef700,baa95168f2b8aed0cdaab9aa48c9ef269e94db3640de076a4fbf2a01b64dc97e
RawMal-TF,resnet18,44,Low-saliency cutout,cam_low,4.0,0.3,100,100,True,True,valid,True,0,,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_low_M4_area0.3,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_low_M4_area0.3/config.json,runs/drive_zip/resnet18/44/0.3/resnet18_seed44_cam_low_M4_area0.3/metrics.csv,4f2af51d3cd7d3c43b8c98baad2aeec746b1c50d0cc728ff3d9532391bcb1e1a,83543c938d501cd6db032842651ee5319bf219bd76daf3c55de6c04d24d2e5f5
