epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
107,0.04718740,0.395690,0.876615,0.876691,1.428834,0.651252,0.649027,val
108,0.04638362,0.402359,0.875429,0.875640,1.522400,0.639476,0.635234,val
109,0.04558079,0.398271,0.876766,0.876834,1.497905,0.636500,0.634326,val
110,0.04477910,0.384765,0.880531,0.880588,1.701892,0.621048,0.624673,val
111,0.04397877,0.374792,0.883488,0.883658,1.580272,0.627838,0.624991,val
112,0.04318000,0.359929,0.888886,0.889039,1.514685,0.631905,0.626025,val
113,0.04238301,0.358801,0.890477,0.890511,1.506605,0.651218,0.649546,val
114,0.04158799,0.349084,0.892068,0.892186,1.492984,0.645956,0.643274,val
115,0.04079516,0.336374,0.895569,0.895718,1.504399,0.650793,0.646107,val
116,0.04000472,0.322885,0.899237,0.899345,1.498856,0.651482,0.649286,val
117,0.03921687,0.300186,0.907971,0.908087,1.472601,0.660535,0.657481,val
118,0.03843182,0.313540,0.902521,0.902649,1.403732,0.662190,0.658156,val
119,0.03764978,0.290697,0.911049,0.911251,1.490355,0.654481,0.652508,val
120,0.03687094,0.283274,0.913774,0.913929,1.549896,0.641579,0.640646,val
121,0.03609552,0.282649,0.914087,0.914159,1.515216,0.637121,0.630804,val
122,0.03532370,0.285355,0.912233,0.912328,1.479220,0.656698,0.657882,val
123,0.03455570,0.267628,0.918812,0.918964,1.463545,0.664683,0.662024,val
124,0.03379170,0.239995,0.927702,0.927833,1.469609,0.661041,0.656451,val
125,0.03303191,0.234766,0.930970,0.931118,1.478871,0.661868,0.657312,val
126,0.03227653,0.231578,0.930430,0.930583,1.548224,0.665786,0.662163,val
127,0.03152575,0.236979,0.928282,0.928455,1.392827,0.670588,0.665650,val
128,0.03077976,0.229955,0.931441,0.931591,1.380763,0.671622,0.667289,val
129,0.03003877,0.221450,0.933732,0.933925,1.450345,0.662902,0.658321,val
130,0.02930295,0.198458,0.940615,0.940703,1.400198,0.671829,0.667687,val
131,0.02857252,0.186995,0.945441,0.945578,1.435949,0.663775,0.660425,val
132,0.02784764,0.190834,0.943821,0.943959,1.455748,0.673460,0.668802,val
133,0.02712851,0.167775,0.952168,0.952245,1.310275,0.687132,0.680754,val
134,0.02641532,0.150458,0.956915,0.957056,1.304486,0.691693,0.684831,val
135,0.02570826,0.147462,0.958745,0.958754,1.332151,0.685512,0.682067,val
136,0.02500750,0.151256,0.956925,0.956939,1.359140,0.681710,0.678129,val
137,0.02431323,0.142158,0.961729,0.961790,1.403002,0.680871,0.675992,val
138,0.02362563,0.130805,0.963855,0.963876,1.300505,0.702413,0.700003,val
139,0.02294487,0.123912,0.966989,0.967051,1.304050,0.694497,0.689362,val
140,0.02227114,0.115400,0.969186,0.969227,1.277400,0.699368,0.693883,val
141,0.02160460,0.111566,0.970518,0.970566,1.288818,0.700069,0.696518,val
142,0.02094544,0.108252,0.972353,0.972451,1.262448,0.703883,0.697944,val
143,0.02029382,0.099944,0.974629,0.974698,1.207142,0.710788,0.706732,val
144,0.01964991,0.089627,0.977492,0.977559,1.274947,0.699793,0.693591,val
145,0.01901388,0.086627,0.979024,0.979097,1.218582,0.708686,0.706103,val
146,0.01838589,0.068833,0.984025,0.984055,1.176760,0.718647,0.713958,val
147,0.01776611,0.063594,0.986259,0.986322,1.199225,0.714798,0.709219,val
148,0.01715470,0.054117,0.988491,0.988533,1.161456,0.723265,0.718450,val
149,0.01655182,0.046568,0.991655,0.991651,1.136131,0.735570,0.731730,val
150,0.01595761,0.038983,0.993134,0.993178,1.111231,0.736627,0.731116,val
151,0.01537225,0.036641,0.993973,0.994006,1.093641,0.731641,0.727149,val
152,0.01479587,0.032732,0.994562,0.994570,1.078504,0.741245,0.735436,val
153,0.01422863,0.024149,0.996937,0.996936,1.050080,0.742268,0.736358,val
154,0.01367068,0.018618,0.998025,0.998028,1.028261,0.749517,0.744858,val
155,0.01312215,0.016261,0.998557,0.998556,0.996411,0.758261,0.752822,val
156,0.01258321,0.015237,0.998673,0.998690,0.992442,0.753516,0.748601,val
157,0.01205397,0.013884,0.998912,0.998911,0.975548,0.758157,0.753029,val
158,0.01153458,0.012230,0.999445,0.999444,0.971583,0.754906,0.750836,val
159,0.01102518,0.011272,0.999401,0.999399,0.940014,0.765774,0.760785,val
160,0.01052590,0.011334,0.999423,0.999423,0.937401,0.761041,0.755953,val
161,0.01003686,0.010077,0.999494,0.999511,0.940889,0.762431,0.757445,val
162,0.00955820,0.010588,0.999467,0.999468,0.934181,0.766751,0.761975,val
163,0.00909003,0.010309,0.999600,0.999601,0.935457,0.768026,0.762489,val
164,0.00863248,0.010673,0.999490,0.999488,0.928525,0.770324,0.765010,val
165,0.00818568,0.010764,0.999467,0.999465,0.930815,0.768440,0.763543,val
166,0.00774972,0.010417,0.999578,0.999577,0.924830,0.766659,0.761471,val
167,0.00732474,0.010226,0.999711,0.999710,0.922318,0.769658,0.764837,val
168,0.00691083,0.010013,0.999667,0.999666,0.924262,0.770565,0.765746,val
169,0.00650810,0.010103,0.999578,0.999578,0.923861,0.766337,0.761391,val
170,0.00611667,0.009899,0.999645,0.999644,0.923920,0.771760,0.767295,val
171,0.00573663,0.009742,0.999623,0.999622,0.915473,0.769416,0.764600,val
172,0.00536807,0.009657,0.999711,0.999711,0.914265,0.775253,0.770254,val
173,0.00501111,0.009562,0.999689,0.999688,0.908400,0.774426,0.769311,val
174,0.00466582,0.009540,0.999645,0.999644,0.919016,0.773277,0.768485,val
175,0.00433229,0.009559,0.999711,0.999711,0.914425,0.771737,0.766474,val
176,0.00401063,0.009406,0.999845,0.999845,0.915065,0.773081,0.767941,val
177,0.00370090,0.009258,0.999800,0.999800,0.913689,0.774276,0.769316,val
178,0.00340319,0.009341,0.999734,0.999733,0.914016,0.774081,0.768886,val
179,0.00311757,0.009278,0.999667,0.999666,0.911019,0.773863,0.768654,val
180,0.00284413,0.009155,0.999734,0.999732,0.912303,0.772714,0.768139,val
181,0.00258292,0.009152,0.999800,0.999800,0.911750,0.773472,0.768672,val
182,0.00233402,0.009347,0.999778,0.999777,0.915707,0.770784,0.765674,val
183,0.00209750,0.009038,0.999711,0.999711,0.911535,0.775057,0.770147,val
184,0.00187341,0.008987,0.999800,0.999800,0.915511,0.774449,0.769245,val
185,0.00166181,0.008921,0.999778,0.999778,0.909833,0.771565,0.766955,val
186,0.00146276,0.008922,0.999734,0.999733,0.915079,0.775011,0.769625,val
187,0.00127631,0.009049,0.999623,0.999622,0.911730,0.774449,0.769377,val
188,0.00110251,0.008765,0.999845,0.999845,0.915659,0.774667,0.769493,val
189,0.00094140,0.008806,0.999778,0.999778,0.912997,0.774276,0.769476,val
190,0.00079302,0.008724,0.999778,0.999778,0.913249,0.772691,0.767638,val
191,0.00065742,0.008705,0.999800,0.999800,0.913743,0.776402,0.771110,val
192,0.00053463,0.008625,0.999889,0.999889,0.911676,0.773300,0.767857,val
193,0.00042467,0.008779,0.999756,0.999756,0.911322,0.775643,0.770821,val
194,0.00032759,0.008686,0.999889,0.999889,0.914562,0.774839,0.769213,val
195,0.00024339,0.008674,0.999822,0.999823,0.913830,0.775057,0.770064,val
196,0.00017212,0.008585,0.999867,0.999867,0.915669,0.773323,0.768481,val
197,0.00011378,0.008473,0.999867,0.999867,0.913609,0.771955,0.766781,val
198,0.00006838,0.008751,0.999734,0.999734,0.915393,0.773472,0.768238,val
199,0.00003595,0.008521,0.999845,0.999845,0.908938,0.771909,0.766550,val
200,0.00001649,0.008733,0.999756,0.999755,0.915744,0.775643,0.771006,val
