epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
161,0.00502293,0.018501,0.996626,0.996622,2.505648,0.560937,0.552662,test
162,0.00478362,0.017456,0.996903,0.996933,2.503030,0.562109,0.552136,test
163,0.00454956,0.016976,0.997270,0.997267,2.499663,0.562305,0.552733,test
164,0.00432081,0.015997,0.997347,0.997378,2.505958,0.562988,0.553466,test
165,0.00409743,0.016306,0.997004,0.997000,2.492098,0.562793,0.553704,test
166,0.00387947,0.016708,0.997026,0.997023,2.494836,0.564453,0.555583,test
167,0.00366700,0.016525,0.996957,0.997022,2.499716,0.563965,0.553998,test
168,0.00346007,0.015300,0.997475,0.997489,2.487989,0.564844,0.555761,test
169,0.00325873,0.015494,0.997226,0.997222,2.486087,0.562891,0.552768,test
170,0.00306303,0.014211,0.997625,0.997622,2.483763,0.565332,0.555857,test
171,0.00287303,0.014637,0.997581,0.997578,2.493100,0.563574,0.554603,test
172,0.00268877,0.015007,0.997381,0.997378,2.470138,0.565332,0.555519,test
173,0.00251030,0.013190,0.998047,0.998044,2.487476,0.562500,0.553619,test
174,0.00233768,0.012880,0.998113,0.998111,2.479771,0.562695,0.553073,test
175,0.00217093,0.013811,0.997568,0.997600,2.474817,0.566016,0.557351,test
176,0.00201011,0.013861,0.997581,0.997578,2.465728,0.562793,0.553840,test
177,0.00185526,0.013126,0.997803,0.997800,2.477419,0.563086,0.554285,test
178,0.00170642,0.012824,0.997936,0.997934,2.468949,0.565527,0.556260,test
179,0.00156363,0.012424,0.998163,0.998178,2.467574,0.563379,0.553686,test
180,0.00142692,0.012584,0.997985,0.998000,2.477615,0.562988,0.554646,test
181,0.00129633,0.012525,0.998096,0.998111,2.464447,0.564453,0.554753,test
182,0.00117190,0.012583,0.998224,0.998222,2.455029,0.565820,0.556160,test
183,0.00105365,0.012215,0.998185,0.998200,2.460955,0.562695,0.552838,test
184,0.00094161,0.012551,0.998163,0.998178,2.463116,0.564648,0.554701,test
185,0.00083582,0.013179,0.997758,0.997755,2.458136,0.562793,0.553305,test
186,0.00073631,0.012065,0.998296,0.998311,2.462188,0.563867,0.554685,test
187,0.00064309,0.011708,0.998247,0.998244,2.465330,0.564160,0.554871,test
188,0.00055620,0.011561,0.998180,0.998178,2.455035,0.564551,0.554588,test
189,0.00047565,0.012307,0.998202,0.998200,2.461634,0.564258,0.555869,test
190,0.00040147,0.011539,0.998501,0.998533,2.453512,0.564844,0.556223,test
