epoch,lr,train_loss,train_acc1,train_f1,eval_loss,eval_acc1,eval_f1,eval_split
92,0.05921484,0.541456,0.833338,0.833362,1.408455,0.638166,0.634994,val
93,0.05842201,0.519434,0.836443,0.836625,1.464621,0.638695,0.634600,val
94,0.05762699,0.526572,0.837143,0.837250,1.441715,0.647599,0.642561,val
95,0.05683000,0.506219,0.842732,0.842823,1.554495,0.625551,0.620547,val
96,0.05603123,0.499611,0.843905,0.843891,1.527639,0.629056,0.626116,val
97,0.05523090,0.498241,0.845923,0.846013,1.571529,0.624885,0.626066,val
98,0.05442921,0.486569,0.849634,0.849745,1.448547,0.643463,0.639486,val
99,0.05362638,0.475104,0.851671,0.851828,1.436652,0.648725,0.638755,val
100,0.05282260,0.464771,0.855994,0.856106,1.342820,0.666670,0.663306,val
101,0.05201810,0.452552,0.859402,0.859508,1.501144,0.629239,0.623122,val
102,0.05121307,0.443861,0.860369,0.860412,1.492482,0.635432,0.628411,val
103,0.05040772,0.428878,0.864327,0.864476,1.447759,0.652700,0.646254,val
104,0.04960228,0.441840,0.861688,0.861788,1.429139,0.645106,0.640184,val
105,0.04879693,0.418293,0.870334,0.870402,1.468686,0.639327,0.632546,val
106,0.04799190,0.408579,0.871912,0.872097,1.523834,0.626758,0.625610,val
107,0.04718740,0.395971,0.875407,0.875387,1.438884,0.650057,0.650073,val
108,0.04638362,0.385606,0.879994,0.880087,1.366737,0.663637,0.656434,val
109,0.04558079,0.389864,0.877863,0.877958,1.553043,0.634007,0.628629,val
110,0.04477910,0.376411,0.881503,0.881670,1.494319,0.643807,0.637553,val
111,0.04397877,0.360617,0.887602,0.887673,1.384787,0.663074,0.659356,val
112,0.04318000,0.349008,0.891587,0.891871,1.425771,0.663051,0.659110,val
113,0.04238301,0.354400,0.888884,0.888928,1.524058,0.644393,0.639468,val
114,0.04158799,0.345644,0.892169,0.892230,1.322994,0.675138,0.669468,val
115,0.04079516,0.319585,0.900218,0.900351,1.395255,0.669623,0.667482,val
116,0.04000472,0.304014,0.906285,0.906340,1.385590,0.672358,0.669268,val
117,0.03921687,0.318135,0.901192,0.901277,1.422306,0.661926,0.663389,val
118,0.03843182,0.301630,0.904768,0.904919,1.360942,0.665257,0.657492,val
119,0.03764978,0.293394,0.909296,0.909462,1.351675,0.674115,0.669985,val
120,0.03687094,0.278533,0.914551,0.914703,1.347776,0.675115,0.670377,val
121,0.03609552,0.276806,0.914889,0.915092,1.349305,0.679779,0.673663,val
122,0.03532370,0.271742,0.915118,0.915224,1.496240,0.648955,0.646284,val
123,0.03455570,0.266838,0.917547,0.917652,1.384949,0.676896,0.667980,val
124,0.03379170,0.254423,0.921399,0.921495,1.485791,0.659949,0.655214,val
125,0.03303191,0.235894,0.928129,0.928249,1.355984,0.685099,0.679418,val
126,0.03227653,0.231839,0.929858,0.930067,1.315609,0.685466,0.680836,val
127,0.03152575,0.230680,0.928578,0.928725,1.505318,0.664683,0.658012,val
128,0.03077976,0.212905,0.936822,0.936870,1.397524,0.679825,0.680579,val
129,0.03003877,0.202860,0.938743,0.938900,1.294074,0.689786,0.682574,val
130,0.02930295,0.206893,0.936997,0.937107,1.384631,0.685512,0.682747,val
131,0.02857252,0.179142,0.947589,0.947707,1.376650,0.681101,0.673962,val
132,0.02784764,0.186358,0.945026,0.945092,1.263313,0.692544,0.690736,val
133,0.02712851,0.167258,0.950563,0.950688,1.310167,0.697358,0.693824,val
134,0.02641532,0.169854,0.949483,0.949530,1.319193,0.689373,0.688652,val
135,0.02570826,0.149801,0.956035,0.956143,1.239910,0.702022,0.699612,val
136,0.02500750,0.144141,0.957729,0.957765,1.343742,0.688270,0.684302,val
137,0.02431323,0.147794,0.956422,0.956545,1.312020,0.693716,0.690075,val
138,0.02362563,0.138481,0.958703,0.958805,1.290137,0.705538,0.700267,val
139,0.02294487,0.128785,0.964087,0.964156,1.199522,0.718187,0.710945,val
140,0.02227114,0.120707,0.966124,0.966181,1.267115,0.706882,0.701886,val
141,0.02160460,0.112527,0.967712,0.967731,1.235372,0.710960,0.706634,val
142,0.02094544,0.101540,0.971579,0.971619,1.250618,0.715085,0.711196,val
143,0.02029382,0.108522,0.970496,0.970532,1.240979,0.710478,0.705485,val
144,0.01964991,0.090903,0.975098,0.975090,1.181309,0.719658,0.714519,val
145,0.01901388,0.081755,0.978686,0.978748,1.199972,0.723070,0.718209,val
146,0.01838589,0.072094,0.980984,0.981003,1.243189,0.717486,0.710825,val
147,0.01776611,0.062871,0.984175,0.984179,1.153190,0.735627,0.731295,val
148,0.01715470,0.055047,0.986755,0.986772,1.147230,0.738902,0.732495,val
149,0.01655182,0.057643,0.985756,0.985774,1.189711,0.726034,0.719778,val
150,0.01595761,0.053470,0.986999,0.987024,1.100071,0.738902,0.732719,val
151,0.01537225,0.038558,0.992548,0.992570,1.095288,0.748610,0.743347,val
152,0.01479587,0.036877,0.992175,0.992214,1.093641,0.741705,0.737002,val
153,0.01422863,0.032931,0.993630,0.993633,1.062160,0.756422,0.751348,val
154,0.01367068,0.023898,0.995716,0.995718,1.025501,0.760455,0.755612,val
155,0.01312215,0.018492,0.997164,0.997182,1.024470,0.763385,0.758482,val
156,0.01258321,0.015789,0.997963,0.997981,1.004264,0.760041,0.755359,val
157,0.01205397,0.014756,0.998118,0.998136,0.957496,0.770416,0.765734,val
158,0.01153458,0.013464,0.998380,0.998378,0.977474,0.769704,0.766270,val
159,0.01102518,0.011468,0.998890,0.998888,0.940627,0.779067,0.773423,val
160,0.01052590,0.009877,0.999134,0.999135,0.932118,0.776792,0.772045,val
161,0.01003686,0.008726,0.999290,0.999288,0.906777,0.781330,0.776721,val
162,0.00955820,0.009075,0.999090,0.999090,0.902110,0.786317,0.781375,val
163,0.00909003,0.007857,0.999490,0.999488,0.892885,0.787925,0.783247,val
164,0.00863248,0.007815,0.999578,0.999578,0.888700,0.785880,0.781177,val
165,0.00818568,0.007775,0.999467,0.999468,0.889522,0.788201,0.782932,val
166,0.00774972,0.007581,0.999534,0.999533,0.882832,0.786776,0.782051,val
167,0.00732474,0.007560,0.999512,0.999511,0.882362,0.784903,0.779654,val
168,0.00691083,0.007926,0.999467,0.999464,0.876532,0.790395,0.785110,val
169,0.00650810,0.007453,0.999512,0.999511,0.879272,0.788074,0.783024,val
170,0.00611667,0.007589,0.999512,0.999511,0.873641,0.789465,0.784870,val
171,0.00573663,0.007388,0.999556,0.999555,0.884305,0.785972,0.781104,val
172,0.00536807,0.007415,0.999578,0.999578,0.865677,0.792417,0.787309,val
173,0.00501111,0.007281,0.999689,0.999688,0.872977,0.790269,0.785672,val
174,0.00466582,0.007220,0.999623,0.999623,0.868875,0.794129,0.789481,val
175,0.00433229,0.007114,0.999600,0.999600,0.872335,0.792590,0.788318,val
176,0.00401063,0.007049,0.999667,0.999667,0.863483,0.790855,0.786666,val
177,0.00370090,0.007169,0.999711,0.999711,0.873090,0.790051,0.785567,val
178,0.00340319,0.007174,0.999711,0.999710,0.867696,0.793543,0.789223,val
179,0.00311757,0.007062,0.999645,0.999645,0.866268,0.795496,0.791095,val
180,0.00284413,0.006976,0.999734,0.999734,0.863428,0.795255,0.790361,val
181,0.00258292,0.007051,0.999689,0.999688,0.860212,0.795083,0.790191,val
182,0.00233402,0.006900,0.999800,0.999800,0.865752,0.795324,0.790915,val
183,0.00209750,0.006737,0.999800,0.999800,0.866608,0.793589,0.789264,val
184,0.00187341,0.006926,0.999645,0.999644,0.866558,0.793371,0.788868,val
185,0.00166181,0.006716,0.999734,0.999733,0.862951,0.791831,0.787441,val
186,0.00146276,0.006723,0.999711,0.999711,0.860836,0.793371,0.789331,val
187,0.00127631,0.006786,0.999711,0.999711,0.868980,0.792590,0.788212,val
188,0.00110251,0.006702,0.999778,0.999778,0.864590,0.792004,0.787613,val
189,0.00094140,0.006749,0.999711,0.999712,0.862350,0.792222,0.788228,val
190,0.00079302,0.006662,0.999623,0.999622,0.865617,0.795864,0.791516,val
191,0.00065742,0.006806,0.999689,0.999689,0.870446,0.791831,0.787504,val
192,0.00053463,0.006723,0.999800,0.999800,0.863233,0.795106,0.790619,val
193,0.00042467,0.006786,0.999800,0.999800,0.865590,0.793003,0.788856,val
194,0.00032759,0.006720,0.999756,0.999756,0.865880,0.794715,0.790263,val
195,0.00024339,0.006661,0.999822,0.999822,0.866630,0.794497,0.789798,val
196,0.00017212,0.006548,0.999911,0.999911,0.860038,0.796278,0.792127,val
197,0.00011378,0.006627,0.999867,0.999867,0.867470,0.792417,0.787863,val
198,0.00006838,0.006543,0.999711,0.999711,0.865279,0.791613,0.787346,val
199,0.00003595,0.006498,0.999711,0.999712,0.867150,0.794738,0.790658,val
200,0.00001649,0.006599,0.999756,0.999755,0.865510,0.792590,0.788595,val
